wave_number,items,patial,max_patial,date_start,date_endzone,mhe,wave_type
1383,3,2600,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1384,6,2720,3000,24/10/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1385,6,2360,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1386,2,2200,3000,28/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1387,3,2560,3000,28/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1388,1,6000,3000,23/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1389,6,2600,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1390,3,2920,3000,28/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1391,3,2840,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1392,2,1800,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1393,2,2600,3000,28/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1394,11,2910,3000,23/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1395,9,2965,3000,23/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1396,28,2935,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1397,7,2640,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1398,2,2080,3000,28/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1399,3,2600,3000,28/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1400,6,2920,3000,28/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1401,9,2840,3000,28/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1402,15,185,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1403,3,120,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1404,4,160,4400,28/10/2019,28/10/2019,NZONE04,PalletJack,NationalCase
1405,3,120,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1406,1,40,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1407,3,120,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1408,4,160,4400,28/10/2019,28/10/2019,NZONE04,PalletJack,NationalCase
1409,2,80,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1410,2,80,4400,31/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1411,57,2025,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1412,21,640,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1413,22,780,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1414,8,275,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1415,11,355,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1416,4,60,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1417,7,250,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1418,3,120,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1419,5,170,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1420,5,185,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1421,7,215,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1422,3,120,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1423,2,80,4400,31/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1424,1,40,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1425,2,65,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1426,1,40,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1427,1,10,4400,01/10/2019,01/10/2019,NZONE04,PalletJack,NationalCase
1428,1,240,3000,11/10/2019,11/10/2019,NZONE04,PalletJack,NationalCase
1429,2,480,3000,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
1430,30,2960,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1431,1,240,3000,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
1432,2,480,3000,15/10/2019,15/10/2019,NZONE04,PalletJack,NationalCase
1433,1,30,3000,01/10/2019,01/10/2019,NZONE04,PalletJack,NationalCase
1434,1,50,3000,01/10/2019,01/10/2019,NZONE04,PalletJack,NationalCase
1435,5,85,3000,01/10/2019,01/10/2019,NZONE04,PalletJack,NationalCase
1436,2,40,3000,01/10/2019,01/10/2019,NZONE04,PalletJack,NationalCase
1437,1,480,5760,11/10/2019,11/10/2019,NZONE04,PalletJack,NationalCase
1438,31,1240,4400,24/10/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1439,34,1360,4400,31/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1440,8,320,4400,31/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1441,20,800,4400,30/10/2019,30/10/2019,NZONE04,PalletJack,NationalCase
1442,66,2640,4400,29/10/2019,29/10/2019,NZONE04,PalletJack,NationalCase
1443,7,280,4400,30/10/2019,30/10/2019,NZONE04,PalletJack,NationalCase
1444,5,130,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1445,48,1825,4400,28/10/2019,28/10/2019,NZONE04,PalletJack,NationalCase
1446,5,200,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1447,1,40,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1448,4,160,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1449,6,240,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1450,1,40,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1451,2,80,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1452,4,160,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1453,1,40,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1454,3,1920,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1455,8,5280,5760,25/10/2019,25/10/2019,NZONE04,PalletJack,NationalCase
1456,2,960,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1457,2,960,5760,29/10/2019,29/10/2019,NZONE04,PalletJack,NationalCase
1458,3,1440,5760,30/10/2019,30/10/2019,NZONE04,PalletJack,NationalCase
1459,2,960,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1460,1,960,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1461,2,960,5760,24/10/2019,29/10/2019,NZONE04,PalletJack,NationalCase
1462,2,600,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1463,2,960,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1464,16,640,4400,25/10/2019,25/10/2019,NZONE04,PalletJack,NationalCase
1465,10,400,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1466,4,160,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1467,3,120,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1468,2,80,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1469,11,440,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1470,10,400,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1471,1,40,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1472,4,160,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1473,12,380,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1474,33,1230,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1475,31,1140,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1476,12,355,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1477,19,650,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1478,8,320,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1479,15,535,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1480,2,80,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1481,16,640,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1482,4,160,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1483,1,40,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1484,109,4360,4400,22/10/2019,25/10/2019,NZONE04,PalletJack,NationalCase
1485,1,40,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1486,1,40,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1487,5,200,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1488,3,1480,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1489,28,2770,3000,29/10/2019,29/10/2019,NZONE04,PalletJack,NationalCase
1490,1,5000,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1491,6,1990,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1492,1,4600,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1493,2,1920,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1494,1,480,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1495,1,480,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1496,5,1980,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1497,4,1500,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1498,1,60,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1499,1,12500,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1500,1,4600,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1501,8,2960,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1502,10,2920,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1503,8,5760,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1504,9,5760,5760,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1505,9,5760,5760,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1506,8,5760,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1507,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1508,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1509,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1510,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1511,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1512,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1513,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1514,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1515,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1516,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1517,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1518,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1519,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1520,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1521,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1522,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1523,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1524,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1525,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1526,112,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1527,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1528,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1529,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1530,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1531,110,4385,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1532,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1533,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1534,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1535,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1536,110,4400,4400,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1537,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1538,110,4365,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1539,110,4400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1540,30,3000,3000,28/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1541,14,2760,3000,28/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1542,26,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1543,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1544,13,2200,3000,28/10/2019,28/10/2019,NZONE04,PalletJack,NationalCase
1545,6,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1546,25,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1547,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1548,37,2960,3000,24/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1549,2,2400,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1550,13,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1551,21,3000,3000,28/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1552,36,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1553,28,2920,3000,28/10/2019,30/10/2019,NZONE04,PalletJack,NationalCase
1554,35,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1555,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1556,16,2990,3000,28/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1557,24,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1558,34,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1559,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1560,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1561,18,3000,3000,30/10/2019,30/10/2019,NZONE04,PalletJack,NationalCase
1562,25,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1563,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1564,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1565,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1566,17,2920,3000,30/10/2019,30/10/2019,NZONE04,PalletJack,NationalCase
1567,25,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1568,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1569,16,2920,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1570,36,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1571,29,2900,3000,28/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1572,31,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1573,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1574,15,2960,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1575,17,3000,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1576,24,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1577,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1578,20,3000,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1579,36,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1580,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1581,35,3000,3000,28/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1582,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1583,12,2900,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1584,25,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1585,37,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1586,24,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1587,7,2880,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1588,18,2960,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1589,13,2920,3000,28/10/2019,31/10/2019,NZONE04,PalletJack,NationalCase
1590,6,2920,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1591,1,20,2400,18/10/2019,25/10/2019,NZONE04,PalletJack,NationalCase
1592,8,1070,2400,14/10/2019,14/10/2019,NZONE04,PalletJack,NationalCase
1593,1,200,2400,14/10/2019,22/10/2019,NZONE04,PalletJack,NationalCase
1594,36,3000,3000,28/10/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1595,4,160,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1596,2,80,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1597,12,480,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1598,1,40,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1599,1,40,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1600,29,1015,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1601,24,830,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1602,21,770,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1603,12,340,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1604,9,330,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1605,7,205,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1606,4,160,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1607,5,200,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1608,5,150,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1609,3,120,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1610,1,40,4400,28/10/2019,28/10/2019,NZONE04,PalletJack,NationalCase
1611,6,210,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1612,6,240,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1613,2,80,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1614,2,80,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1615,3,120,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1616,13,520,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1617,7,280,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1618,39,1560,4400,25/10/2019,25/10/2019,NZONE04,PalletJack,NationalCase
1619,7,280,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1620,2,80,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1621,3,120,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1622,1,40,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1623,4,160,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1624,3,120,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1625,27,1045,4400,29/10/2019,29/10/2019,NZONE04,PalletJack,NationalCase
1626,1,40,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1627,1,40,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1628,3,1920,5760,30/10/2019,30/10/2019,NZONE04,PalletJack,NationalCase
1629,110,4385,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1630,110,4385,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1631,10,400,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1632,3,1920,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1633,3,1920,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1634,2,960,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1635,1,480,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1636,4,1440,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1637,3,1440,5760,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1638,2,960,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1639,1,480,5760,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1640,2,960,5760,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1641,2,960,5760,29/10/2019,29/10/2019,NZONE04,PalletJack,NationalCase
1642,10,795,3000,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
1643,3,260,3000,21/10/2019,21/10/2019,NZONE04,PalletJack,NationalCase
1644,10,5760,5760,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1645,1,480,5760,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
1646,7,3360,5760,16/10/2019,16/10/2019,NZONE04,PalletJack,NationalCase
1647,110,4400,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1648,110,4400,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1649,110,4400,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1650,2,50,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1651,2,80,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1652,6,240,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1653,1,40,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1654,12,435,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1655,6,190,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1656,7,250,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1657,4,160,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1658,3,120,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1659,5,170,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1660,3,120,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1661,8,255,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1662,7,280,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1663,6,240,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1664,1,40,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1665,1,40,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1666,1,20,3000,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1667,1,50,3000,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1668,6,240,4400,01/11/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1669,4,160,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1670,1,40,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1671,1,40,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1672,4,160,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1673,1,40,4400,24/10/2019,01/11/2019,NZONE04,PalletJack,NationalCase
1674,7,1120,3000,28/10/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1675,77,3080,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1676,56,2240,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1677,11,440,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1678,36,1440,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1679,89,3560,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1680,42,1650,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1681,40,1395,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1682,75,2950,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1683,106,4190,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1684,19,760,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1685,69,2760,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1686,94,3760,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1687,47,1880,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
1688,11,410,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1689,6,240,4400,04/11/2019,04/11/2019,NZONE04,PalletJack,NationalCase
1690,4,110,4400,05/11/2019,05/11/2019,NZONE04,PalletJack,NationalCase
